"ts","EventID","FILE_PATH","PROCESS_ID","USER_NAME","Image","ProcessId","User","DestinationIp","DestinationPort","DestinationPortName","Protocol","SourcePort","ImageLoaded","Signature","SignatureStatus","Signed","TargetFileName","EventType","TargetObject","this","parent","sid"
"2024-12-11 04:01:53","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Http.Polly.dll","-","Unavailable","false",,,,"f9df9156ad3b7f9ac01a9ce467590eb1",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:53",,"C:\Windows\System32\svchost.exe",1220,"NT AUTHORITY\SYSTEM",,,,,,,,,,,,,,,,"6d46cc3dcdb4aa3e66acd84d67590eb2","463831922a12235fed8a61056756ebb5","20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\DWrite.dll","Microsoft Windows","Valid","true",,,,"134499a3b70ade16fdaf683867590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\iertutil.dll","Microsoft Windows","Valid","true",,,,"75ac06461ad43ed2a51e8f5067590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\d3d11.dll","Microsoft Windows","Valid","true",,,,"df8d5b91be62b967190e470d67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\d2d1.dll","Microsoft Windows","Valid","true",,,,"96be2de98d514de4ed7e982567590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\dxgi.dll","Microsoft Windows","Valid","true",,,,"bd91e225109571740048b2c567590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\dcomp.dll","Microsoft Windows","Valid","true",,,,"bd361d3fe2e850356ae7779f67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\twinapi.appcore.dll","Microsoft Windows","Valid","true",,,,"ac810ade1889b548f37c96b367590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\Windows.UI.dll","Microsoft Windows","Valid","true",,,,"6db4eb9e181e23c47bb67da767590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\TextInputFramework.dll","Microsoft Windows","Valid","true",,,,"b24502620e3219ba8876ea9867590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\WindowManagementAPI.dll","Microsoft Windows","Valid","true",,,,"2a751ce5ceb35f5a2f16873c67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\InputHost.dll","Microsoft Windows","Valid","true",,,,"3a8e8c4e3db5b53c2e7447be67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\CoreUIComponents.dll","Microsoft Windows","Valid","true",,,,"79703f67eb08f64d8862e3b567590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\ResourcePolicyClient.dll","Microsoft Windows","Valid","true",,,,"eb270df96785ad60d02462e067590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\Windows.ApplicationModel.dll","Microsoft Windows","Valid","true",,,,"be5b915149a0a011664e438767590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\Windows.UI.Immersive.dll","Microsoft Windows","Valid","true",,,,"44395888fd6630a6a058b91767590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\d3d10warp.dll","Microsoft Windows","Valid","true",,,,"05f281357ad93d3dfae733f967590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Contracts.Managed.dll","Microsoft Corporation","Valid","true",,,,"239ade35ef33517cb9bfeaee67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\DXCore.dll","Microsoft Windows","Valid","true",,,,"8adcc0ad31fcc3dde046d80467590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\Microsoft.InteractiveExperiences.Projection.dll","-","Unavailable","false",,,,"bb0248c52cc8f98334d5c41c67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\TextShaping.dll","Microsoft Windows","Valid","true",,,,"f3b098bbf00dd93c02d918e567590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Exp.dll","Microsoft Corporation","Valid","true",,,,"ebf837833954eaa6a5e830cf67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\SharedUtilities.dll","-","Unavailable","false",,,,"57663dccd3e5e49f8f9957b067590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\Windows.Storage.ApplicationData.dll","Microsoft Windows","Valid","true",,,,"d2e78216a1a780849d640abb67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Exp.WinRT.dll","Microsoft Corporation","Valid","true",,,,"365266bbb13f5e67e1ceebe167590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Contracts.Exp.dll","Microsoft Corporation","Valid","true",,,,"34c4a29a107ff522c425a36167590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.311.2039.0_x64__8wekyb3d8bbwe\Microsoft.Windows.ApplicationModel.Resources.dll","Microsoft Corporation","Valid","true",,,,"fd2cc5d72e611f1ccfc613c967590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.311.2039.0_x64__8wekyb3d8bbwe\MRM.dll","Microsoft Corporation","Valid","true",,,,"fc29953028d6a53af9e013ca67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\AppXDeploymentClient.dll","Microsoft Windows","Valid","true",,,,"ba874b3a5ef0804ff281aa0e67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\BCP47mrm.dll","Microsoft Windows","Valid","true",,,,"b17ef2477fb40033e0cc2bc067590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Windows\System32\Windows.Globalization.dll","Microsoft Windows","Valid","true",,,,"c5f101eaad1ef8f8498343ca67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\SharedUtilities.Controls.dll","-","Unavailable","false",,,,"737da30ab037a610e7c453be67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Calling.Managed.dll","Microsoft Corporation","Valid","true",,,,"159a7d106627a51f0baaa4ed67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Messaging.Managed.dll","Microsoft Corporation","Valid","true",,,,"202fe9925cf855e2150cad1767590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.OnboardingSDK.dll","Microsoft Corporation","Valid","true",,,,"57d2bd78855e14b8152ec1e667590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.ScreenMirroring.Managed.dll","Microsoft Corporation","Valid","true",,,,"49855689c7590269dcbc425067590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Settings.Managed.dll","Microsoft Corporation","Valid","true",,,,"6be4f5c35a1d99a1de0fe7dc67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Contracts.Settings.dll","Microsoft Corporation","Valid","true",,,,"41e484b2fafb2dc5df9f04a667590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Contracts.Settings.dll","Microsoft Corporation","Valid","true",,,,"2648cf2c88cab05881c1d43667590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhoneControls.Managed.dll","Microsoft Corporation","Valid","true",,,,"6cc752d91f31a2d1e516ef4c67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.311.2039.0_x64__8wekyb3d8bbwe\Microsoft.UI.Xaml.Controls.dll","Microsoft Corporation","Valid","true",,,,"e2d9f5c6d9664ce886cd967467590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\InAppFeedback.dll","-","Unavailable","false",,,,"ca483bafed7d7d38248bde5a67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Audio.dll","Microsoft Corporation","Valid","true",,,,"b9f791bd86efab56a974236367590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Connectivity.Bluetooth.Managed.dll","Microsoft Corporation","Valid","true",,,,"208cf0a67ae2eddcb4f5c0ec67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Connectivity.Managed.dll","Microsoft Corporation","Valid","true",,,,"bad1b55aef359a948b6c6a7e67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Connectivity.YPP.Managed.dll","Microsoft Corporation","Valid","true",,,,"6db0a18a2c2d6a45c958d7fa67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Contacts.Managed.dll","Microsoft Corporation","Valid","true",,,,"e74022cb84588eb698c7da6c67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Continuity.Managed.dll","Microsoft Corporation","Valid","true",,,,"4e85a3673626e334c376ca9067590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Devices.Managed.dll","Microsoft Corporation","Valid","true",,,,"d719de025d5e9f6f5da29eaf67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Fre.Managed.dll","Microsoft Corporation","Valid","true",,,,"e4ec36d876232740fd66473767590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Help.dll","Microsoft Corporation","Valid","true",,,,"cac6ea1e5767b491cc47cf8a67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Hotspot.Managed.dll","Microsoft Corporation","Valid","true",,,,"ae4d470e4d93b0e957eb05c667590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Notifications.Managed.dll","Microsoft Corporation","Valid","true",,,,"a3d39db9f1d402279da2e7d067590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Oem.dll","Microsoft Corporation","Valid","true",,,,"869d57509e805640315a2e2067590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Photos.Managed.dll","Microsoft Corporation","Valid","true",,,,"97aaa2c24f9949da65a9c39767590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.SharedContent.Managed.dll","Microsoft Corporation","Valid","true",,,,"0828ff325d1d06f015f83f9567590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Shell.dll","Microsoft Corporation","Valid","true",,,,"58a111fe9dc126c43510d6b867590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.YPP.Common.dll","Microsoft Corporation","Valid","true",,,,"c93002112a7f8957e10984c367590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.YPP.Onboarding.dll","Microsoft Corporation","Valid","true",,,,"e591616ce307a00bc03732ee67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
"2024-12-11 04:01:52","7",,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","6568","HOMELAB\pparker",,,,,,"C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24111.82.0_x64__8wekyb3d8bbwe\YourPhone.Contracts.Help.dll","Microsoft Corporation","Valid","true",,,,"603e3bf49918615a07c61fbb67590eb0",,"20884ef9-0b46-4a29-9d58-832837729b10"
